date,consumption_gallons_dirty,consumption_gallons_clean,temp_f,base_load,seasonal_component,heat_effect,heatwave_effect,freeze_effect,holiday_effect,weekend_effect,noise,day_of_year,day_of_week,month,year,is_heatwave,is_freeze_event,is_holiday,is_weekend,data_quality_flag,trend_multiplier
2025-01-06,62909487.0,62909487.0,62.1,91405544.0,-30317070.0,0.0,0.0,0.0,0.0,0.0,1821013.0,6,0,1,2025,0,0,0,0,CLEAN,1.075359
2025-01-07,63335693.0,63335693.0,62.1,91411362.0,-30382504.0,0.0,0.0,0.0,0.0,0.0,2306835.0,7,1,1,2025,0,0,0,0,CLEAN,1.075428
2025-01-08,62536465.0,62536465.0,61.8,91417180.0,-30435130.0,0.0,0.0,0.0,0.0,0.0,1554415.0,8,2,1,2025,0,0,0,0,CLEAN,1.075496
2025-01-09,59657073.0,59657073.0,55.3,91422998.0,-30474752.0,0.0,0.0,0.0,0.0,0.0,-1291173.0,9,3,1,2025,0,0,0,0,CLEAN,1.075565
2025-01-10,61203764.0,61203764.0,62.6,91428816.0,-30501183.0,0.0,0.0,0.0,0.0,0.0,276131.0,10,4,1,2025,0,0,0,0,CLEAN,1.075633
2025-01-11,65180579.0,65180579.0,54.4,91434634.0,-30514246.0,0.0,0.0,0.0,0.0,3657385.0,602805.0,11,5,1,2025,0,0,0,1,CLEAN,1.075702
2025-01-12,62102217.0,62102217.0,56.7,91440452.0,-30513770.0,0.0,0.0,0.0,0.0,3657618.0,-2482083.0,12,6,1,2025,0,0,0,1,CLEAN,1.07577
2025-01-13,589605823.0,61590493.0,65.1,91446270.0,-30499596.0,0.0,0.0,0.0,0.0,0.0,643819.0,13,0,1,2025,0,0,0,0,OUTLIER_HIGH,1.075838
2025-01-14,64098562.0,64098562.0,63.3,91452088.0,-30471573.0,0.0,0.0,0.0,0.0,0.0,3118048.0,14,1,1,2025,0,0,0,0,CLEAN,1.075907
2025-01-15,61906252.0,61906252.0,65.9,91457906.0,-30429562.0,0.0,0.0,0.0,0.0,0.0,877908.0,15,2,1,2025,0,0,0,0,CLEAN,1.075975
2025-01-16,63111751.0,63111751.0,59.0,91463723.0,-30373430.0,0.0,0.0,0.0,0.0,0.0,2021458.0,16,3,1,2025,0,0,0,0,CLEAN,1.076044
2025-01-17,61417449.0,61417449.0,55.5,91469541.0,-30303059.0,0.0,0.0,0.0,0.0,0.0,250967.0,17,4,1,2025,0,0,0,0,CLEAN,1.076112
2025-01-18,245326939.0,64815572.0,59.3,91475359.0,-30218337.0,0.0,0.0,0.0,0.0,3659014.0,-100465.0,18,5,1,2025,0,0,0,1,UNIT_ERROR,1.076181
2025-01-19,65544446.0,65544446.0,60.7,91481177.0,-30119165.0,0.0,0.0,0.0,0.0,3659247.0,523187.0,19,6,1,2025,0,0,0,1,CLEAN,1.076249
2025-01-20,60361977.0,60361977.0,60.7,91486995.0,-30005455.0,0.0,0.0,0.0,0.0,0.0,-1119563.0,20,0,1,2025,0,0,0,0,CLEAN,1.076318
2025-01-21,60293007.0,60293007.0,65.0,91492813.0,-29877129.0,0.0,0.0,0.0,0.0,0.0,-1322678.0,21,1,1,2025,0,0,0,0,CLEAN,1.076386
2025-01-22,63502489.0,63502489.0,59.1,91498631.0,-29734119.0,0.0,0.0,0.0,0.0,0.0,1737977.0,22,2,1,2025,0,0,0,0,CLEAN,1.076454
2025-01-23,63811709.0,63811709.0,62.1,91504449.0,-29576371.0,0.0,0.0,0.0,0.0,0.0,1883631.0,23,3,1,2025,0,0,0,0,CLEAN,1.076523
2025-01-24,60745981.0,60745981.0,56.8,91510267.0,-29403840.0,0.0,0.0,0.0,0.0,0.0,-1360446.0,24,4,1,2025,0,0,0,0,CLEAN,1.076591
2025-01-25,67289046.0,67289046.0,62.7,91516085.0,-29216494.0,0.0,0.0,0.0,0.0,3660643.0,1328812.0,25,5,1,2025,0,0,0,1,CLEAN,1.07666
2025-01-26,66049087.0,66049087.0,61.0,91521903.0,-29014311.0,0.0,0.0,0.0,0.0,3660876.0,-119381.0,26,6,1,2025,0,0,0,1,CLEAN,1.076728
2025-01-27,63196967.0,63196967.0,58.1,91527721.0,-28797282.0,0.0,0.0,0.0,0.0,0.0,466529.0,27,0,1,2025,0,0,0,0,CLEAN,1.076797
2025-01-28,63600010.0,63600010.0,60.3,91533539.0,-28565410.0,0.0,0.0,0.0,0.0,0.0,631882.0,28,1,1,2025,0,0,0,0,CLEAN,1.076865
2025-01-29,64585981.0,64585981.0,60.6,91539357.0,-28318708.0,0.0,0.0,0.0,0.0,0.0,1365333.0,29,2,1,2025,0,0,0,0,CLEAN,1.076934
2025-01-30,63601558.0,63601558.0,60.4,91545175.0,-28057203.0,0.0,0.0,0.0,0.0,0.0,113587.0,30,3,1,2025,0,0,0,0,CLEAN,1.077002
2025-01-31,65706586.0,65706586.0,68.7,91550992.0,-27780932.0,0.0,0.0,0.0,0.0,0.0,1936526.0,31,4,1,2025,0,0,0,0,CLEAN,1.07707
2025-02-01,68154069.0,68154069.0,61.3,91556810.0,-27489946.0,0.0,0.0,0.0,0.0,3662272.0,424933.0,32,5,2,2025,0,0,0,1,CLEAN,1.077139
2025-02-02,68898106.0,68898106.0,60.8,91562628.0,-27184307.0,0.0,0.0,0.0,0.0,3662505.0,857279.0,33,6,2,2025,0,0,0,1,CLEAN,1.077207
2025-02-03,63559850.0,63559850.0,53.6,91568446.0,-26864088.0,0.0,0.0,0.0,0.0,0.0,-1144508.0,34,0,2,2025,0,0,0,0,CLEAN,1.077276
2025-02-04,68010053.0,68010053.0,58.5,91574264.0,-26529376.0,0.0,0.0,0.0,0.0,0.0,2965164.0,35,1,2,2025,0,0,0,0,CLEAN,1.077344
2025-02-05,66045213.0,66045213.0,61.2,91580082.0,-26180268.0,0.0,0.0,0.0,0.0,0.0,645399.0,36,2,2,2025,0,0,0,0,CLEAN,1.077413
2025-02-06,66748533.0,66748533.0,59.7,91585900.0,-25816875.0,0.0,0.0,0.0,0.0,0.0,979508.0,37,3,2,2025,0,0,0,0,CLEAN,1.077481
2025-02-07,63942953.0,63942953.0,68.1,91591718.0,-25439318.0,0.0,0.0,0.0,0.0,0.0,-2209448.0,38,4,2,2025,0,0,0,0,CLEAN,1.07755
2025-02-08,69083344.0,69083344.0,62.1,91597536.0,-25047731.0,0.0,0.0,0.0,0.0,3663901.0,-1130362.0,39,5,2,2025,0,0,0,1,CLEAN,1.077618
2025-02-09,72326142.0,72326142.0,68.1,91603354.0,-24642261.0,0.0,0.0,0.0,0.0,3664134.0,1700914.0,40,6,2,2025,0,0,0,1,CLEAN,1.077687
2025-02-10,67780336.0,67780336.0,63.3,91609172.0,-24223063.0,0.0,0.0,0.0,0.0,0.0,394228.0,41,0,2,2025,0,0,0,0,CLEAN,1.077755
2025-02-11,65194718.0,65194718.0,63.4,91614990.0,-23790308.0,0.0,0.0,0.0,0.0,0.0,-2629964.0,42,1,2,2025,0,0,0,0,CLEAN,1.077823
2025-02-12,69703567.0,69703567.0,63.1,91620808.0,-23344175.0,0.0,0.0,0.0,0.0,0.0,1426934.0,43,2,2,2025,0,0,0,0,CLEAN,1.077892
2025-02-13,67994394.0,67994394.0,63.6,91626626.0,-22884857.0,0.0,0.0,0.0,0.0,0.0,-747375.0,44,3,2,2025,0,0,0,0,CLEAN,1.07796
2025-02-14,71159724.0,71159724.0,70.7,91632444.0,-22412556.0,0.0,0.0,0.0,0.0,0.0,1939836.0,45,4,2,2025,0,0,0,0,CLEAN,1.078029
2025-02-15,73255567.0,73255567.0,54.7,91638261.0,-21927488.0,0.0,0.0,0.0,0.0,3665530.0,-120737.0,46,5,2,2025,0,0,0,1,CLEAN,1.078097
2025-02-16,74161368.0,74161368.0,56.2,91644079.0,-21429877.0,0.0,0.0,0.0,0.0,3665763.0,281402.0,47,6,2,2025,0,0,0,1,CLEAN,1.078166
2025-02-17,72350703.0,72350703.0,62.2,91649897.0,-20919960.0,0.0,0.0,0.0,0.0,0.0,1620766.0,48,0,2,2025,0,0,0,0,CLEAN,1.078234
2025-02-18,70023826.0,70023826.0,64.7,91655715.0,-20397984.0,0.0,0.0,0.0,0.0,0.0,-1233905.0,49,1,2,2025,0,0,0,0,CLEAN,1.078303
2025-02-19,70432239.0,70432239.0,67.6,91661533.0,-19864206.0,0.0,0.0,0.0,0.0,0.0,-1365088.0,50,2,2,2025,0,0,0,0,CLEAN,1.078371
2025-02-20,72078270.0,72078270.0,66.9,91667351.0,-19318893.0,0.0,0.0,0.0,0.0,0.0,-270187.0,51,3,2,2025,0,0,0,0,CLEAN,1.078439
2025-02-21,74048288.0,74048288.0,63.7,91673169.0,-18762325.0,0.0,0.0,0.0,0.0,0.0,1137443.0,52,4,2,2025,0,0,0,0,CLEAN,1.078508
2025-02-22,75321158.0,75321158.0,69.5,91678987.0,-18194787.0,0.0,0.0,0.0,0.0,3667159.0,-1830202.0,53,5,2,2025,0,0,0,1,CLEAN,1.078576
2025-02-23,75441619.0,75441619.0,69.8,91684805.0,-17616577.0,0.0,0.0,0.0,0.0,3667392.0,-2294001.0,54,6,2,2025,0,0,0,1,CLEAN,1.078645
2025-02-24,,75795533.0,66.6,91690623.0,-17028003.0,0.0,0.0,0.0,0.0,0.0,1132912.0,55,0,2,2025,0,0,0,0,MISSING,1.078713
2025-02-25,,74437698.0,69.9,91696441.0,-16429379.0,0.0,0.0,0.0,0.0,0.0,-829364.0,56,1,2,2025,0,0,0,0,MISSING,1.078782
2025-02-26,75341708.0,75341708.0,67.4,91702259.0,-15821030.0,0.0,0.0,0.0,0.0,0.0,-539520.0,57,2,2,2025,0,0,0,0,CLEAN,1.07885
2025-02-27,73950519.0,73950519.0,64.3,91708077.0,-15203290.0,0.0,0.0,0.0,0.0,0.0,-2554268.0,58,3,2,2025,0,0,0,0,CLEAN,1.078919
2025-02-28,76203317.0,76203317.0,69.6,91713895.0,-14576500.0,0.0,0.0,0.0,0.0,0.0,-934078.0,59,4,2,2025,0,0,0,0,CLEAN,1.078987
2025-03-01,81437080.0,81437080.0,67.9,91719713.0,-13941010.0,0.0,0.0,0.0,0.0,3668789.0,-10411.0,60,5,3,2025,0,0,0,1,CLEAN,1.079055
2025-03-02,83377466.0,83377466.0,67.7,91725530.0,-13297176.0,0.0,0.0,0.0,0.0,3669021.0,1280091.0,61,6,3,2025,0,0,0,1,CLEAN,1.079124
2025-03-03,78024794.0,78024794.0,73.8,91731348.0,-12645365.0,0.0,0.0,0.0,0.0,0.0,-1061190.0,62,0,3,2025,0,0,0,0,CLEAN,1.079192
2025-03-04,82031864.0,82031864.0,58.4,91737166.0,-11985947.0,0.0,0.0,0.0,0.0,0.0,2280645.0,63,1,3,2025,0,0,0,0,CLEAN,1.079261
2025-03-05,79481635.0,79481635.0,62.8,91742984.0,-11319301.0,0.0,0.0,0.0,0.0,0.0,-942048.0,64,2,3,2025,0,0,0,0,CLEAN,1.079329
2025-03-06,80162896.0,80162896.0,63.9,91748802.0,-10645813.0,0.0,0.0,0.0,0.0,0.0,-940093.0,65,3,3,2025,0,0,0,0,CLEAN,1.079398
2025-03-07,83904641.0,83904641.0,67.5,91754620.0,-9965874.0,0.0,0.0,0.0,0.0,0.0,2115895.0,66,4,3,2025,0,0,0,0,CLEAN,1.079466
2025-03-08,86442031.0,86442031.0,68.2,91760438.0,-9279880.0,0.0,0.0,0.0,0.0,3670418.0,291055.0,67,5,3,2025,0,0,0,1,CLEAN,1.079535
2025-03-09,86088813.0,86088813.0,63.4,91766256.0,-8588234.0,0.0,0.0,0.0,0.0,3670650.0,-759859.0,68,6,3,2025,0,0,0,1,CLEAN,1.079603
2025-03-10,83667176.0,83667176.0,65.8,91772074.0,-7891345.0,0.0,0.0,0.0,0.0,0.0,-213553.0,69,0,3,2025,0,0,0,0,CLEAN,1.079671
2025-03-11,86451002.0,86451002.0,66.5,91777892.0,-7189623.0,0.0,0.0,0.0,0.0,0.0,1862734.0,70,1,3,2025,0,0,0,0,CLEAN,1.07974
2025-03-12,87321964.0,87321964.0,80.0,91783710.0,-6483487.0,3138.0,0.0,0.0,0.0,0.0,2018603.0,71,2,3,2025,0,0,0,0,CLEAN,1.079808
2025-03-13,84891576.0,84891576.0,77.7,91789528.0,-5773356.0,0.0,0.0,0.0,0.0,0.0,-1124596.0,72,3,3,2025,0,0,0,0,CLEAN,1.079877
2025-03-14,86677263.0,86677263.0,69.1,91795346.0,-5059654.0,0.0,0.0,0.0,0.0,0.0,-58428.0,73,4,3,2025,0,0,0,0,CLEAN,1.079945
2025-03-15,91254547.0,91254547.0,69.5,91801164.0,-4342810.0,0.0,0.0,0.0,0.0,3672047.0,124148.0,74,5,3,2025,0,0,0,1,CLEAN,1.080014
2025-03-16,90497851.0,90497851.0,66.7,91806982.0,-3623254.0,0.0,0.0,0.0,0.0,3672279.0,-1358156.0,75,6,3,2025,0,0,0,1,CLEAN,1.080082
2025-03-17,88834692.0,88834692.0,63.9,91812799.0,-2901418.0,0.0,0.0,0.0,0.0,0.0,-76689.0,76,0,3,2025,0,0,0,0,CLEAN,1.080151
2025-03-18,89648211.0,89648211.0,71.3,91818617.0,-2177737.0,0.0,0.0,0.0,0.0,0.0,7331.0,77,1,3,2025,0,0,0,0,CLEAN,1.080219
2025-03-19,91942273.0,91942273.0,68.1,91824435.0,-1452649.0,0.0,0.0,0.0,0.0,0.0,1570486.0,78,2,3,2025,0,0,0,0,CLEAN,1.080287
2025-03-20,92766835.0,92766835.0,72.0,91830253.0,-726590.0,0.0,0.0,0.0,0.0,0.0,1663172.0,79,3,3,2025,0,0,0,0,CLEAN,1.080356
2025-03-21,91382572.0,91382572.0,66.2,91836071.0,0.0,0.0,0.0,0.0,0.0,0.0,-453499.0,80,4,3,2025,0,0,0,0,CLEAN,1.080424
2025-03-22,95947499.0,95947499.0,69.8,91841889.0,726682.0,0.0,0.0,0.0,0.0,3673676.0,-294748.0,81,5,3,2025,0,0,0,1,CLEAN,1.080493
2025-03-23,97889838.0,97889838.0,73.7,91847707.0,1453017.0,0.0,0.0,0.0,0.0,3673908.0,915206.0,82,6,3,2025,0,0,0,1,CLEAN,1.080561
2025-03-24,93225816.0,93225816.0,74.9,91853525.0,2178565.0,0.0,0.0,0.0,0.0,0.0,-806274.0,83,0,3,2025,0,0,0,0,CLEAN,1.08063
2025-03-25,95573313.0,95573313.0,75.4,91859343.0,2902889.0,0.0,0.0,0.0,0.0,0.0,811081.0,84,1,3,2025,0,0,0,0,CLEAN,1.080698
2025-03-26,95369578.0,95369578.0,68.7,91865161.0,3625550.0,0.0,0.0,0.0,0.0,0.0,-121133.0,85,2,3,2025,0,0,0,0,CLEAN,1.080767
2025-03-27,94881198.0,94881198.0,77.7,91870979.0,4346113.0,0.0,0.0,0.0,0.0,0.0,-1335894.0,86,3,3,2025,0,0,0,0,CLEAN,1.080835
2025-03-28,95622274.0,95622274.0,71.3,91876797.0,5064144.0,0.0,0.0,0.0,0.0,0.0,-1318666.0,87,4,3,2025,0,0,0,0,CLEAN,1.080903
2025-03-29,103331523.0,103331523.0,77.3,91882615.0,5779211.0,0.0,0.0,0.0,0.0,3675305.0,1994393.0,88,5,3,2025,0,0,0,1,CLEAN,1.080972
2025-03-30,101839254.0,101839254.0,75.0,91888433.0,6490884.0,0.0,0.0,0.0,0.0,3675537.0,-215600.0,89,6,3,2025,0,0,0,1,CLEAN,1.08104
2025-03-31,101354076.0,101354076.0,69.8,91894251.0,7198739.0,0.0,0.0,0.0,0.0,0.0,2261087.0,90,0,3,2025,0,0,0,0,CLEAN,1.081109
2025-04-01,99094371.0,99094371.0,74.1,91900068.0,7902351.0,0.0,0.0,0.0,0.0,0.0,-708048.0,91,1,4,2025,0,0,0,0,CLEAN,1.081177
2025-04-02,100908641.0,100908641.0,77.1,91905886.0,8601302.0,0.0,0.0,0.0,0.0,0.0,401452.0,92,2,4,2025,0,0,0,0,CLEAN,1.081246
2025-04-03,104505607.0,104505607.0,78.3,91911704.0,9295178.0,0.0,0.0,0.0,0.0,0.0,3298725.0,93,3,4,2025,0,0,0,0,CLEAN,1.081314
2025-04-04,100443204.0,100443204.0,75.6,91917522.0,9983567.0,0.0,0.0,0.0,0.0,0.0,-1457886.0,94,4,4,2025,0,0,0,0,CLEAN,1.081383
2025-04-05,103836006.0,103836006.0,82.5,91923340.0,10666065.0,186469.0,0.0,0.0,0.0,3676934.0,-2616802.0,95,5,4,2025,0,0,0,1,CLEAN,1.081451
2025-04-06,108774595.0,108774595.0,80.7,91929158.0,11342272.0,51872.0,0.0,0.0,0.0,3677166.0,1774127.0,96,6,4,2025,0,0,0,1,CLEAN,1.08152
2025-04-07,102806578.0,102806578.0,75.9,91934976.0,12011792.0,0.0,0.0,0.0,0.0,0.0,-1140190.0,97,0,4,2025,0,0,0,0,CLEAN,1.081588
2025-04-08,104601561.0,104601561.0,80.2,91940794.0,12674237.0,15086.0,0.0,0.0,0.0,0.0,-28556.0,98,1,4,2025,0,0,0,0,CLEAN,1.081656
2025-04-09,104850394.0,104850394.0,85.2,91946612.0,13329226.0,382654.0,0.0,0.0,0.0,0.0,-808098.0,99,2,4,2025,0,0,0,0,CLEAN,1.081725
2025-04-10,106708388.0,106708388.0,85.6,91952430.0,13976382.0,409703.0,0.0,0.0,0.0,0.0,369873.0,100,3,4,2025,0,0,0,0,CLEAN,1.081793
2025-04-11,,105262439.0,73.1,91958248.0,14615336.0,0.0,0.0,0.0,0.0,0.0,-1311145.0,101,4,4,2025,0,0,0,0,MISSING,1.081862
2025-04-12,,110640136.0,74.5,91964066.0,15245728.0,0.0,0.0,0.0,0.0,3678563.0,-248220.0,102,5,4,2025,0,0,0,1,MISSING,1.08193
2025-04-13,,112462906.0,84.4,91969884.0,15867202.0,326483.0,0.0,0.0,0.0,3678795.0,620542.0,103,6,4,2025,0,0,0,1,MISSING,1.081999
2025-04-14,,107064017.0,74.5,91975702.0,16479414.0,0.0,0.0,0.0,0.0,0.0,-1391099.0,104,0,4,2025,0,0,0,0,MISSING,1.082067
2025-04-15,,108097623.0,73.7,91981520.0,17082025.0,0.0,0.0,0.0,0.0,0.0,-965922.0,105,1,4,2025,0,0,0,0,MISSING,1.082136
2025-04-16,,109182722.0,77.3,91987337.0,17674707.0,0.0,0.0,0.0,0.0,0.0,-479322.0,106,2,4,2025,0,0,0,0,MISSING,1.082204
2025-04-17,108365036.0,108365036.0,81.2,91993155.0,18257137.0,86362.0,0.0,0.0,0.0,0.0,-1971619.0,107,3,4,2025,0,0,0,0,CLEAN,1.082272
2025-04-18,110244851.0,110244851.0,79.3,91998973.0,18829005.0,0.0,0.0,0.0,0.0,0.0,-583128.0,108,4,4,2025,0,0,0,0,CLEAN,1.082341
2025-04-19,115238940.0,115238940.0,77.4,92004791.0,19390009.0,0.0,0.0,0.0,0.0,3680192.0,163948.0,109,5,4,2025,0,0,0,1,CLEAN,1.082409
2025-04-20,115079447.0,115079447.0,77.5,92010609.0,19939855.0,0.0,0.0,0.0,0.0,3680424.0,-551441.0,110,6,4,2025,0,0,0,1,CLEAN,1.082478
2025-04-21,112120121.0,112120121.0,77.6,92016427.0,20478261.0,0.0,0.0,0.0,0.0,0.0,-374566.0,111,0,4,2025,0,0,0,0,CLEAN,1.082546
2025-04-22,112999726.0,112999726.0,77.2,92022245.0,21004952.0,0.0,0.0,0.0,0.0,0.0,-27471.0,112,1,4,2025,0,0,0,0,CLEAN,1.082615
2025-04-23,113382298.0,113382298.0,90.0,92028063.0,21519667.0,739770.0,0.0,0.0,0.0,0.0,-905202.0,113,2,4,2025,0,0,0,0,CLEAN,1.082683
2025-04-24,115182657.0,115182657.0,82.3,92033881.0,22022153.0,172606.0,0.0,0.0,0.0,0.0,954018.0,114,3,4,2025,0,0,0,0,CLEAN,1.082752
2025-04-25,116897582.0,116897582.0,84.9,92039699.0,22512168.0,363210.0,0.0,0.0,0.0,0.0,1982505.0,115,4,4,2025,0,0,0,0,CLEAN,1.08282
2025-04-26,-25643005.0,118075655.0,79.7,92045517.0,22989480.0,0.0,0.0,0.0,0.0,3681821.0,-641162.0,116,5,4,2025,0,0,0,1,NEGATIVE,1.082888
2025-04-27,119938354.0,119938354.0,81.1,92051335.0,23453870.0,81149.0,0.0,0.0,0.0,3682053.0,669947.0,117,6,4,2025,0,0,0,1,CLEAN,1.082957
2025-04-28,115631403.0,115631403.0,79.2,92057153.0,23905127.0,0.0,0.0,0.0,0.0,0.0,-330877.0,118,0,4,2025,0,0,0,0,CLEAN,1.083025
2025-04-29,116910744.0,116910744.0,71.7,92062971.0,24343056.0,0.0,0.0,0.0,0.0,0.0,504718.0,119,1,4,2025,0,0,0,0,CLEAN,1.083094
2025-04-30,118998647.0,118998647.0,77.0,92068789.0,24767468.0,0.0,0.0,0.0,0.0,0.0,2162391.0,120,2,4,2025,0,0,0,0,CLEAN,1.083162
2025-05-01,117955314.0,117955314.0,75.5,92074606.0,25178188.0,0.0,0.0,0.0,0.0,0.0,702519.0,121,3,5,2025,0,0,0,0,CLEAN,1.083231
2025-05-02,115206028.0,115206028.0,74.0,92080424.0,25575055.0,0.0,0.0,0.0,0.0,0.0,-2449451.0,122,4,5,2025,0,0,0,0,CLEAN,1.083299
2025-05-03,122354708.0,122354708.0,78.4,92086242.0,25957915.0,0.0,0.0,0.0,0.0,3683450.0,627101.0,123,5,5,2025,0,0,0,1,CLEAN,1.083368
2025-05-04,124449391.0,124449391.0,88.7,92092060.0,26326629.0,643965.0,0.0,0.0,0.0,3683682.0,1703054.0,124,6,5,2025,0,0,0,1,CLEAN,1.083436
2025-05-05,118730044.0,118730044.0,83.5,92097878.0,26681068.0,257226.0,0.0,0.0,0.0,0.0,-306128.0,125,0,5,2025,0,0,0,0,CLEAN,1.083504
2025-05-06,121167882.0,121167882.0,89.1,92103696.0,27021118.0,667543.0,0.0,0.0,0.0,0.0,1375525.0,126,1,5,2025,0,0,0,0,CLEAN,1.083573
2025-05-07,118927905.0,118927905.0,85.8,92109514.0,27346674.0,425210.0,0.0,0.0,0.0,0.0,-953493.0,127,2,5,2025,0,0,0,0,CLEAN,1.083641
2025-05-08,118272067.0,118272067.0,87.5,92115332.0,27657643.0,551707.0,0.0,0.0,0.0,0.0,-2052614.0,128,3,5,2025,0,0,0,0,CLEAN,1.08371
2025-05-09,120342654.0,120342654.0,81.0,92121150.0,27953945.0,72489.0,0.0,0.0,0.0,0.0,195070.0,129,4,5,2025,0,0,0,0,CLEAN,1.083778
2025-05-10,122129916.0,122129916.0,86.9,92126968.0,28235514.0,509638.0,0.0,0.0,0.0,3685079.0,-2427283.0,130,5,5,2025,0,0,0,1,CLEAN,1.083847
2025-05-11,124576250.0,124576250.0,88.0,92132786.0,28502292.0,587222.0,0.0,0.0,0.0,3685311.0,-331362.0,131,6,5,2025,0,0,0,1,CLEAN,1.083915
2025-05-12,122891025.0,122891025.0,83.0,92138604.0,28754236.0,219667.0,0.0,0.0,0.0,0.0,1778518.0,132,0,5,2025,0,0,0,0,CLEAN,1.083984
2025-05-13,119068225.0,119068225.0,87.8,92144422.0,28991315.0,572099.0,0.0,0.0,0.0,0.0,-2639610.0,133,1,5,2025,0,0,0,0,CLEAN,1.084052
2025-05-14,120186777.0,120186777.0,88.0,92150240.0,29213507.0,591620.0,0.0,0.0,0.0,0.0,-1768589.0,134,2,5,2025,0,0,0,0,CLEAN,1.08412
2025-05-15,120430529.0,120430529.0,83.8,92156057.0,29420805.0,280286.0,0.0,0.0,0.0,0.0,-1426620.0,135,3,5,2025,0,0,0,0,CLEAN,1.084189
2025-05-16,121816609.0,121816609.0,81.8,92161875.0,29613213.0,129055.0,0.0,0.0,0.0,0.0,-87535.0,136,4,5,2025,0,0,0,0,CLEAN,1.084257
2025-05-17,125268437.0,125268437.0,81.7,92167693.0,29790747.0,128898.0,0.0,0.0,0.0,3686708.0,-505609.0,137,5,5,2025,0,0,0,1,CLEAN,1.084326
2025-05-18,128270065.0,128270065.0,87.1,92173511.0,29953433.0,521730.0,0.0,0.0,0.0,3686940.0,1934450.0,138,6,5,2025,0,0,0,1,CLEAN,1.084394
2025-05-19,124211050.0,124211050.0,88.3,92179329.0,30101312.0,610841.0,0.0,0.0,0.0,0.0,1319568.0,139,0,5,2025,0,0,0,0,CLEAN,1.084463
2025-05-20,123403267.0,123403267.0,84.1,92185147.0,30234432.0,298836.0,0.0,0.0,0.0,0.0,684852.0,140,1,5,2025,0,0,0,0,CLEAN,1.084531
2025-05-21,123303976.0,123303976.0,87.6,92190965.0,30352855.0,558769.0,0.0,0.0,0.0,0.0,201387.0,141,2,5,2025,0,0,0,0,CLEAN,1.0846
2025-05-22,123934848.0,123934848.0,90.0,92196783.0,30456655.0,737593.0,0.0,0.0,0.0,0.0,543818.0,142,3,5,2025,0,0,0,0,CLEAN,1.084668
2025-05-23,122326386.0,122326386.0,90.4,92202601.0,30545915.0,770025.0,0.0,0.0,0.0,0.0,-1192155.0,143,4,5,2025,0,0,0,0,CLEAN,1.084736
2025-05-24,128767019.0,128767019.0,94.4,92208419.0,30620730.0,1063903.0,0.0,0.0,0.0,3688337.0,1185630.0,144,5,5,2025,0,0,0,1,FLATLINE,1.084805
2025-05-25,128767019.0,126046982.0,93.6,92214237.0,30681206.0,1001164.0,0.0,0.0,0.0,3688569.0,-1538195.0,145,6,5,2025,0,0,0,1,FLATLINE,1.084873
2025-05-26,128767019.0,130905672.0,84.7,92220055.0,30727458.0,347178.0,0.0,0.0,6455404.0,0.0,1155578.0,146,0,5,2025,0,0,1,0,FLATLINE,1.084942
2025-05-27,128767019.0,124673966.0,95.7,92225873.0,30759613.0,47585.0,0.0,0.0,0.0,0.0,1640895.0,147,1,5,2025,0,0,0,0,FLATLINE,1.08501
2025-05-28,128767019.0,123823637.0,87.1,92231691.0,30777807.0,522414.0,0.0,0.0,0.0,0.0,291726.0,148,2,5,2025,0,0,0,0,FLATLINE,1.085079
2025-05-29,128767019.0,123781535.0,93.6,92237509.0,30782187.0,1005641.0,0.0,0.0,0.0,0.0,-243802.0,149,3,5,2025,0,0,0,0,FLATLINE,1.085147
2025-05-30,124305433.0,124305433.0,90.0,92243326.0,30772909.0,735309.0,0.0,0.0,0.0,0.0,553889.0,150,4,5,2025,0,0,0,0,CLEAN,1.085216
2025-05-31,123341114.0,123341114.0,88.3,92249144.0,30750138.0,611455.0,0.0,0.0,0.0,3689966.0,-3959589.0,151,5,5,2025,0,0,0,1,CLEAN,1.085284
2025-06-01,127276988.0,127276988.0,82.7,92254962.0,30714049.0,199506.0,0.0,0.0,0.0,3690198.0,418272.0,152,6,6,2025,0,0,0,1,CLEAN,1.085352
2025-06-02,123468989.0,123468989.0,89.5,92260780.0,30664826.0,700254.0,0.0,0.0,0.0,0.0,-156872.0,153,0,6,2025,0,0,0,0,CLEAN,1.085421
2025-06-03,123107263.0,123107263.0,84.2,92266598.0,30602662.0,308072.0,0.0,0.0,0.0,0.0,-70069.0,154,1,6,2025,0,0,0,0,CLEAN,1.085489
2025-06-04,124849576.0,124849576.0,94.5,92272416.0,30527757.0,1071501.0,0.0,0.0,0.0,0.0,977902.0,155,2,6,2025,0,0,0,0,CLEAN,1.085558
2025-06-05,122920889.0,122920889.0,96.9,92278234.0,30440320.0,305828.0,0.0,0.0,0.0,0.0,-103493.0,156,3,6,2025,0,0,0,0,CLEAN,1.085626
2025-06-06,121631020.0,121631020.0,87.9,92284052.0,30340569.0,584743.0,0.0,0.0,0.0,0.0,-1578344.0,157,4,6,2025,0,0,0,0,CLEAN,1.085695
2025-06-07,126940455.0,126940455.0,92.5,92289870.0,30228728.0,926013.0,0.0,0.0,0.0,3691595.0,-195751.0,158,5,6,2025,0,0,0,1,CLEAN,1.085763
